Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
6523212,SA_0000001445,COUNTRY,BDI,YEAR,AFR,Africa,,,2002,,,,,,,11.70,11.7,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3618911,SA_0000001445,COUNTRY,SVN,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4.6,4.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3675655,SA_0000001445,COUNTRY,ITA,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,8.5,8.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6131647,SA_0000001445,COUNTRY,UGA,YEAR,AFR,Africa,,,2002,,,,,,,7.84,7.84,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9703343,SA_0000001445,COUNTRY,WSM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,5.7,5.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2695771,SA_0000001445,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_FMLE,2004,,,,,,,6.3,6.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7755820,SA_0000001445,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.3,3.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8090281,SA_0000001445,COUNTRY,LUX,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.7,2.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2488109,SA_0000001445,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,5.9,5.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1304273,SA_0000001445,COUNTRY,CZE,YEAR,EUR,Europe,,,2002,,,,,,,5.77,5.77,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7294427,SA_0000001445,COUNTRY,BHS,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.9,4.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5748034,SA_0000001445,COUNTRY,AGO,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,9.0,9.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9006097,SA_0000001445,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,15.1,15.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
400960,SA_0000001445,COUNTRY,BLZ,YEAR,AMR,Americas,SEX,SEX_FMLE,2004,,,,,,,10.3,10.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2324253,SA_0000001445,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,1.4,1.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9671701,SA_0000001445,COUNTRY,NAM,YEAR,AFR,Africa,SEX,SEX_FMLE,2004,,,,,,,1.7,1.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1499243,SA_0000001445,COUNTRY,BEL,YEAR,EUR,Europe,,,2002,,,,,,,3.54,3.54,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5514044,SA_0000001445,COUNTRY,BFA,YEAR,AFR,Africa,,,2002,,,,,,,25.78,25.78,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1549328,SA_0000001445,COUNTRY,VNM,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,23.4,23.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4801587,SA_0000001445,COUNTRY,TKM,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.3,3.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9329313,SA_0000001445,COUNTRY,CPV,YEAR,AFR,Africa,,,2002,,,,,,,16.73,16.73,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4321703,SA_0000001445,COUNTRY,CHL,YEAR,AMR,Americas,,,2002,,,,,,,5.21,5.21,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8318325,SA_0000001445,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,2.69,2.69,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1568370,SA_0000001445,COUNTRY,COL,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,2.4,2.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8602633,SA_0000001445,COUNTRY,AUT,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,8.5,8.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1430218,SA_0000001445,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,SEX,SEX_BTSX,2004,,,,,,,5.5,5.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
483631,SA_0000001445,COUNTRY,TTO,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4226866,SA_0000001445,COUNTRY,DOM,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,7.1,7.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2753112,SA_0000001445,COUNTRY,ESP,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,9.1,9.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1461733,SA_0000001445,COUNTRY,MHL,YEAR,WPR,Western Pacific,,,2002,,,,,,,14.95,14.95,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8961709,SA_0000001445,COUNTRY,MDG,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,25.5,25.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7591769,SA_0000001445,COUNTRY,MUS,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,4.2,4.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
610715,SA_0000001445,COUNTRY,STP,YEAR,AFR,Africa,,,2002,,,,,,,8.68,8.68,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6479020,SA_0000001445,COUNTRY,MCO,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.0,2.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9798763,SA_0000001445,COUNTRY,BEN,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,18.3,18.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1185148,SA_0000001445,COUNTRY,TLS,YEAR,SEAR,South-East Asia,SEX,SEX_FMLE,2004,,,,,,,3.4,3.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4422995,SA_0000001445,COUNTRY,UKR,YEAR,EUR,Europe,,,2002,,,,,,,3.64,3.64,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4486091,SA_0000001445,COUNTRY,IND,YEAR,SEAR,South-East Asia,SEX,SEX_MLE,2004,,,,,,,2.5,2.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5279896,SA_0000001445,COUNTRY,MWI,YEAR,AFR,Africa,,,2002,,,,,,,11.00,11.0,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7079763,SA_0000001445,COUNTRY,ERI,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,22.8,22.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7636190,SA_0000001445,COUNTRY,VCT,YEAR,AMR,Americas,,,2002,,,,,,,0.00,0.0,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6081837,SA_0000001445,COUNTRY,FJI,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,3.4,3.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2494538,SA_0000001445,COUNTRY,ROU,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9735366,SA_0000001445,COUNTRY,STP,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,12.5,12.5,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6744699,SA_0000001445,COUNTRY,BEL,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,3.4,3.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3853658,SA_0000001445,COUNTRY,ECU,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,5.1,5.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4157435,SA_0000001445,COUNTRY,UZB,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,2.9,2.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2016396,SA_0000001445,COUNTRY,PRT,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.1,2.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
6005643,SA_0000001445,COUNTRY,PHL,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,8.4,8.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2073447,SA_0000001445,COUNTRY,KGZ,YEAR,EUR,Europe,,,2002,,,,,,,7.58,7.58,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9538969,SA_0000001445,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,1.9,1.9,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9665645,SA_0000001445,COUNTRY,BLZ,YEAR,AMR,Americas,,,2002,,,,,,,9.61,9.61,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1210081,SA_0000001445,COUNTRY,SYC,YEAR,AFR,Africa,,,2002,,,,,,,3.09,3.09,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1329734,SA_0000001445,COUNTRY,CZE,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,8.7,8.7,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9684698,SA_0000001445,COUNTRY,LCA,YEAR,AMR,Americas,SEX,SEX_MLE,2004,,,,,,,8.4,8.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4214583,SA_0000001445,COUNTRY,BIH,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,7.6,7.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7035475,SA_0000001445,COUNTRY,GRC,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,11.0,11.0,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3853725,SA_0000001445,COUNTRY,VUT,YEAR,WPR,Western Pacific,SEX,SEX_BTSX,2004,,,,,,,15.1,15.1,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2607907,SA_0000001445,COUNTRY,IRL,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.6,2.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4442196,SA_0000001445,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2002,,,,,,,11.72,11.72,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3872833,SA_0000001445,COUNTRY,JPN,YEAR,WPR,Western Pacific,,,2002,,,,,,,13.61,13.61,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8084320,SA_0000001445,COUNTRY,FIN,YEAR,EUR,Europe,SEX,SEX_BTSX,2004,,,,,,,4,,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2488510,SA_0000001445,COUNTRY,LUX,YEAR,EUR,Europe,,,2002,,,,,,,3.98,3.98,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9811657,SA_0000001445,COUNTRY,MOZ,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,73.4,73.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4423199,SA_0000001445,COUNTRY,ETH,YEAR,AFR,Africa,SEX,SEX_BTSX,2004,,,,,,,11.8,11.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4606842,SA_0000001445,COUNTRY,TGO,YEAR,AFR,Africa,,,2002,,,,,,,18.93,18.93,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4663265,SA_0000001445,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2002,,,,,,,13.00,13.0,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4132351,SA_0000001445,COUNTRY,PAK,YEAR,EMR,Eastern Mediterranean,,,2002,,,,,,,4.39,4.39,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5867610,SA_0000001445,COUNTRY,BOL,YEAR,AMR,Americas,,,2002,,,,,,,5.20,5.2,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9722844,SA_0000001445,COUNTRY,CUB,YEAR,AMR,Americas,,,2002,,,,,,,4.53,4.53,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
5280147,SA_0000001445,COUNTRY,MCO,YEAR,EUR,Europe,,,2002,,,,,,,5.61,5.61,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4594165,SA_0000001445,COUNTRY,SWE,YEAR,EUR,Europe,SEX,SEX_FMLE,2004,,,,,,,2.3,2.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8602936,SA_0000001445,COUNTRY,DZA,YEAR,AFR,Africa,SEX,SEX_MLE,2004,,,,,,,1.2,1.2,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1757713,SA_0000001445,COUNTRY,BGR,YEAR,EUR,Europe,SEX,SEX_MLE,2004,,,,,,,9.3,9.3,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4239835,SA_0000001445,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,SEX,SEX_MLE,2004,,,,,,,7.6,7.6,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1814560,SA_0000001445,COUNTRY,CUB,YEAR,AMR,Americas,SEX,SEX_BTSX,2004,,,,,,,4.4,4.4,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2079781,SA_0000001445,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2002,,,,,,,8.04,8.04,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
7358169,SA_0000001445,COUNTRY,SGP,YEAR,WPR,Western Pacific,SEX,SEX_MLE,2004,,,,,,,18.8,18.8,,,,2013-06-11T14:15:34+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2111368,SA_0000001445,COUNTRY,UZB,YEAR,EUR,Europe,,,2002,,,,,,,4.32,4.32,,,,2013-06-11T14:15:34+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
